flight_id,dept_aprt,dept_date_utc,dept_time_utc,arr_aprt,arr_date_utc,arr_time_utc,icao,acft_type,point_time,lat,lng,alt,ground,hash
20140401296048,BOS ,20140401,02:22:00,SDF ,20140401,04:17:34,UPS1013 ,A306  ,02:34:46,42.21666,-72.68333,300,456,2014040129604827,
20140401296048,BOS ,20140401,02:22:00,SDF ,20140401,04:17:34,UPS1013 ,A306  ,02:35:50,42.16666,-72.85,319,444,2014040129604828,
20140401296048,BOS ,20140401,02:22:00,SDF ,20140401,04:17:34,UPS1013 ,A306  ,02:36:53,42.13333,-73.0,320,439,2014040129604829,
20140401296048,BOS ,20140401,02:22:00,SDF ,20140401,04:17:34,UPS1013 ,A306  ,02:37:55,42.1,-73.16666,320,439,2014040129604830,
20140401296048,BOS ,20140401,02:22:00,SDF ,20140401,04:17:34,UPS1013 ,A306  ,04:11:33,38.46666,-85.75,47,249,2014040129604827,
20140401296048,BOS ,20140401,02:22:00,SDF ,20140401,04:17:34,UPS1013 ,A306  ,04:12:31,38.4,-85.78333,40,237,2014040129604828,
20140401296048,BOS ,20140401,02:22:00,SDF ,20140401,04:17:34,UPS1013 ,A306  ,04:13:30,38.35,-85.78333,35,222,2014040129604829,
20140401296048,BOS ,20140401,02:22:00,SDF ,20140401,04:17:34,UPS1013 ,A306  ,04:14:42,38.3,-85.76666,27,183,2014040129604830,
20140401297937,MHT ,20140401,01:33:00,SDF ,20140401,03:32:17,UPS1057 ,B763  ,01:49:10,42.68333,-73.48333,360,432,2014040129793759,
20140401297937,MHT ,20140401,01:33:00,SDF ,20140401,03:32:17,UPS1057 ,B763  ,01:50:13,42.63333,-73.63333,360,433,2014040129793760,
20140401297937,MHT ,20140401,01:33:00,SDF ,20140401,03:32:17,UPS1057 ,B763  ,01:51:16,42.58333,-73.78333,360,432,2014040129793761,
20140401297937,MHT ,20140401,01:33:00,SDF ,20140401,03:32:17,UPS1057 ,B763  ,01:52:19,42.53333,-73.91666,360,432,2014040129793762,
20140401297937,MHT ,20140401,01:33:00,SDF ,20140401,03:32:17,UPS1057 ,B763  ,03:23:46,38.48333,-85.65,60,240,2014040129793759,
20140401297937,MHT ,20140401,01:33:00,SDF ,20140401,03:32:17,UPS1057 ,B763  ,03:24:45,38.46666,-85.73333,60,223,2014040129793760,
20140401297937,MHT ,20140401,01:33:00,SDF ,20140401,03:32:17,UPS1057 ,B763  ,03:25:37,38.46666,-85.8,50,208,2014040129793761,
20140401297937,MHT ,20140401,01:33:00,SDF ,20140401,03:32:17,UPS1057 ,B763  ,03:26:42,38.4,-85.81666,40,207,2014040129793762,
20140401304318,BDL ,20140401,01:54:00,SDF ,20140401,03:46:30,UPS1063 ,B763  ,02:03:27,41.7,-73.63333,246,424,2014040130431801,
20140401304318,BDL ,20140401,01:54:00,SDF ,20140401,03:46:30,UPS1063 ,B763  ,02:04:25,41.56666,-73.7,270,453,2014040130431802,
20140401304318,BDL ,20140401,01:54:00,SDF ,20140401,03:46:30,UPS1063 ,B763  ,02:05:24,41.43333,-73.75,296,475,2014040130431803,
20140401304318,BDL ,20140401,01:54:00,SDF ,20140401,03:46:30,UPS1063 ,B763  ,02:06:22,41.31666,-73.85,325,493,2014040130431804,
20140401304318,BDL ,20140401,01:54:00,SDF ,20140401,03:46:30,UPS1063 ,B763  ,03:39:03,38.25,-85.65,52,276,2014040130431801,
20140401304318,BDL ,20140401,01:54:00,SDF ,20140401,03:46:30,UPS1063 ,B763  ,03:40:21,38.33333,-85.66666,40,276,2014040130431802,
20140401304318,BDL ,20140401,01:54:00,SDF ,20140401,03:46:30,UPS1063 ,B763  ,03:41:19,38.38333,-85.71666,34,255,2014040130431803,
20140401304318,BDL ,20140401,01:54:00,SDF ,20140401,03:46:30,UPS1063 ,B763  ,03:42:12,38.35,-85.75,30,160,2014040130431804,
20140401280468,EWR ,20140401,03:20:00,SDF ,20140401,04:52:04,UPS1081 ,B763  ,04:41:07,38.03333,-85.46666,77,273,2014040128046843,
20140401280468,EWR ,20140401,03:20:00,SDF ,20140401,04:52:04,UPS1081 ,B763  ,04:42:06,38.08333,-85.55,69,270,2014040128046844,
20140401280468,EWR ,20140401,03:20:00,SDF ,20140401,04:52:04,UPS1081 ,B763  ,04:43:04,38.13333,-85.6,63,270,2014040128046845,
20140401280468,EWR ,20140401,03:20:00,SDF ,20140401,04:52:04,UPS1081 ,B763  ,04:44:03,38.21666,-85.63333,55,270,2014040128046846,
20140401280468,EWR ,20140401,03:20:00,SDF ,20140401,04:52:04,UPS1081 ,B763  ,04:46:19,38.35,-85.68333,43,244,2014040128046848,
20140401280468,EWR ,20140401,03:20:00,SDF ,20140401,04:52:04,UPS1081 ,B763  ,04:47:12,38.4,-85.73333,40,204,2014040128046849,
20140401280468,EWR ,20140401,03:20:00,SDF ,20140401,04:52:04,UPS1081 ,B763  ,04:48:16,38.38333,-85.78333,40,207,2014040128046850,
20140401280468,EWR ,20140401,03:20:00,SDF ,20140401,04:52:04,UPS1081 ,B763  ,04:49:15,38.33333,-85.78333,35,171,2014040128046851,
20140401297224,EWR ,20140401,02:46:00,SDF ,20140401,04:25:00,UPS1083 ,MD11  ,04:18:03,38.31666,-85.66666,46,246,2014040129722432,
20140401297224,EWR ,20140401,02:46:00,SDF ,20140401,04:25:00,UPS1083 ,MD11  ,04:19:01,38.38333,-85.68333,40,244,2014040129722433,
20140401297224,EWR ,20140401,02:46:00,SDF ,20140401,04:25:00,UPS1083 ,MD11  ,04:20:00,38.41666,-85.73333,40,231,2014040129722434,
20140401297224,EWR ,20140401,02:46:00,SDF ,20140401,04:25:00,UPS1083 ,MD11  ,04:21:18,38.36666,-85.76666,35,205,2014040129722435,
20140401320620,ANC ,20140401,22:25:00,SDF ,20140402,04:14:03,UPS109  ,B763  ,23:06:08,59.1,-141.4,310,499,2014040132062022,
20140401320620,ANC ,20140401,22:25:00,SDF ,20140402,04:14:03,UPS109  ,B763  ,23:07:06,59.03333,-141.15,310,510,2014040132062023,
20140401320620,ANC ,20140401,22:25:00,SDF ,20140402,04:14:03,UPS109  ,B763  ,23:08:05,58.96666,-140.9,310,510,2014040132062024,
20140401320620,ANC ,20140401,22:25:00,SDF ,20140402,04:14:03,UPS109  ,B763  ,23:09:04,58.9,-140.66666,310,499,2014040132062025,
20140401320620,ANC ,20140401,22:25:00,SDF ,20140402,04:14:03,UPS109  ,B763  ,23:11:01,58.76666,-140.18333,310,510,2014040132062027,
20140401320620,ANC ,20140401,22:25:00,SDF ,20140402,04:14:03,UPS109  ,B763  ,23:11:59,58.7,-139.95,310,510,2014040132062028,
20140401320620,ANC ,20140401,22:25:00,SDF ,20140402,04:14:03,UPS109  ,B763  ,23:12:57,58.63333,-139.7,310,510,2014040132062029,
20140401320620,ANC ,20140401,22:25:00,SDF ,20140402,04:14:03,UPS109  ,B763  ,23:15:13,58.5,-139.23333,310,510,2014040132062030,
20140401320620,ANC ,20140401,22:25:00,SDF ,20140402,04:14:03,UPS109  ,B763  ,00:43:45,54.5,-118.56666,310,489,2014040132062022,
20140401320620,ANC ,20140401,22:25:00,SDF ,20140402,04:14:03,UPS109  ,B763  ,00:44:44,54.43333,-118.35,310,489,2014040132062023,
20140401320620,ANC ,20140401,22:25:00,SDF ,20140402,04:14:03,UPS109  ,B763  ,00:45:44,54.4,-118.15,310,489,2014040132062024,
20140401320620,ANC ,20140401,22:25:00,SDF ,20140402,04:14:03,UPS109  ,B763  ,00:46:44,54.33333,-117.93333,310,489,2014040132062025,
20140401320620,ANC ,20140401,22:25:00,SDF ,20140402,04:14:03,UPS109  ,B763  ,00:48:44,54.23333,-117.48333,310,489,2014040132062027,
20140401320620,ANC ,20140401,22:25:00,SDF ,20140402,04:14:03,UPS109  ,B763  ,00:49:44,54.16666,-117.28333,310,489,2014040132062028,
20140401320620,ANC ,20140401,22:25:00,SDF ,20140402,04:14:03,UPS109  ,B763  ,00:50:44,54.11666,-117.06666,310,489,2014040132062029,
20140401320620,ANC ,20140401,22:25:00,SDF ,20140402,04:14:03,UPS109  ,B763  ,00:51:59,54.03333,-116.85,310,480,2014040132062030,
20140401320620,ANC ,20140401,22:25:00,SDF ,20140402,04:14:03,UPS109  ,B763  ,02:19:36,48.0,-100.75,350,498,2014040132062022,
20140401320620,ANC ,20140401,22:25:00,SDF ,20140402,04:14:03,UPS109  ,B763  ,02:20:34,47.91666,-100.6,350,498,2014040132062023,
20140401320620,ANC ,20140401,22:25:00,SDF ,20140402,04:14:03,UPS109  ,B763  ,02:21:33,47.83333,-100.41666,350,498,2014040132062024,
20140401320620,ANC ,20140401,22:25:00,SDF ,20140402,04:14:03,UPS109  ,B763  ,02:22:38,47.75,-100.3,350,499,2014040132062025,
20140401320620,ANC ,20140401,22:25:00,SDF ,20140402,04:14:03,UPS109  ,B763  ,02:24:38,47.6,-99.98333,350,499,2014040132062027,
20140401320620,ANC ,20140401,22:25:00,SDF ,20140402,04:14:03,UPS109  ,B763  ,02:25:38,47.5,-99.81666,350,499,2014040132062028,
20140401320620,ANC ,20140401,22:25:00,SDF ,20140402,04:14:03,UPS109  ,B763  ,02:26:38,47.41666,-99.65,350,489,2014040132062029,
20140401320620,ANC ,20140401,22:25:00,SDF ,20140402,04:14:03,UPS109  ,B763  ,02:27:38,47.35,-99.5,350,499,2014040132062030,
20140401320620,ANC ,20140401,22:25:00,SDF ,20140402,04:14:03,UPS109  ,B763  ,04:02:06,38.35,-86.0,98,280,2014040132062022,
20140401320620,ANC ,20140401,22:25:00,SDF ,20140402,04:14:03,UPS109  ,B763  ,04:03:04,38.28333,-85.95,89,277,2014040132062023,
20140401320620,ANC ,20140401,22:25:00,SDF ,20140402,04:14:03,UPS109  ,B763  ,04:04:08,38.21666,-85.9,78,267,2014040132062024,
20140401320620,ANC ,20140401,22:25:00,SDF ,20140402,04:14:03,UPS109  ,B763  ,04:05:12,38.15,-85.85,63,244,2014040132062025,
20140401320620,ANC ,20140401,22:25:00,SDF ,20140402,04:14:03,UPS109  ,B763  ,04:06:59,38.03333,-85.81666,43,216,2014040132062027,
20140401320620,ANC ,20140401,22:25:00,SDF ,20140402,04:14:03,UPS109  ,B763  ,04:08:20,37.96666,-85.76666,31,220,2014040132062028,
20140401320620,ANC ,20140401,22:25:00,SDF ,20140402,04:14:03,UPS109  ,B763  ,04:09:22,37.96666,-85.7,30,216,2014040132062029,
20140401320620,ANC ,20140401,22:25:00,SDF ,20140402,04:14:03,UPS109  ,B763  ,04:10:25,38.0,-85.7,29,202,2014040132062030,
20140401308112,JFK ,20140401,03:09:00,SDF ,20140401,04:46:33,UPS1111 ,B763  ,04:40:28,38.43333,-85.65,40,235,2014040130811227,
20140401308112,JFK ,20140401,03:09:00,SDF ,20140401,04:46:33,UPS1111 ,B763  ,04:41:27,38.4,-85.7,40,219,2014040130811228,
20140401308112,JFK ,20140401,03:09:00,SDF ,20140401,04:46:33,UPS1111 ,B763  ,04:42:25,38.35,-85.75,32,213,2014040130811229,
20140401308112,JFK ,20140401,03:09:00,SDF ,20140401,04:46:33,UPS1111 ,B763  ,04:43:24,38.31666,-85.76666,26,192,2014040130811230,
20140401313359,BUF ,20140401,03:18:00,SDF ,20140401,04:32:16,UPS1143 ,A306  ,04:22:55,38.43333,-85.43333,52,247,2014040131335906,
20140401313359,BUF ,20140401,03:18:00,SDF ,20140401,04:32:16,UPS1143 ,A306  ,04:23:48,38.41666,-85.5,49,235,2014040131335907,
20140401313359,BUF ,20140401,03:18:00,SDF ,20140401,04:32:16,UPS1143 ,A306  ,04:24:52,38.4,-85.6,40,243,2014040131335908,
20140401313359,BUF ,20140401,03:18:00,SDF ,20140401,04:32:16,UPS1143 ,A306  ,04:25:45,38.4,-85.66666,40,202,2014040131335909,
20140401302305,PIT ,20140401,02:09:00,SDF ,20140401,02:59:04,UPS1151 ,A306  ,02:53:13,38.4,-85.51666,61,255,2014040130230516,
20140401302305,PIT ,20140401,02:09:00,SDF ,20140401,02:59:04,UPS1151 ,A306  ,02:54:12,38.38333,-85.6,41,249,2014040130230517,
20140401302305,PIT ,20140401,02:09:00,SDF ,20140401,02:59:04,UPS1151 ,A306  ,02:55:10,38.36666,-85.68333,32,238,2014040130230518,
20140401302305,PIT ,20140401,02:09:00,SDF ,20140401,02:59:04,UPS1151 ,A306  ,02:56:09,38.36666,-85.73333,26,202,2014040130230519,
20140401302305,PIT ,20140401,02:09:00,SDF ,20140401,02:59:04,UPS1151 ,A306  ,02:57:07,38.31666,-85.78333,25,187,2014040130230520,
20140401307715,MDT ,20140401,02:24:00,SDF ,20140401,03:38:00,UPS1171 ,B763  ,03:28:00,38.21666,-85.53333,60,204,2014040130771522,
20140401307715,MDT ,20140401,02:24:00,SDF ,20140401,03:38:00,UPS1171 ,B763  ,03:28:58,38.2,-85.6,61,202,2014040130771523,
20140401307715,MDT ,20140401,02:24:00,SDF ,20140401,03:38:00,UPS1171 ,B763  ,03:29:57,38.25,-85.65,56,220,2014040130771524,
20140401307715,MDT ,20140401,02:24:00,SDF ,20140401,03:38:00,UPS1171 ,B763  ,03:30:55,38.31666,-85.66666,44,234,2014040130771525,
20140401307273,PHL ,20140401,02:17:00,SDF ,20140401,03:50:00,UPS1189 ,MD11  ,03:44:54,38.31666,-85.86666,30,252,2014040130727380,
20140401307273,PHL ,20140401,02:17:00,SDF ,20140401,03:50:00,UPS1189 ,MD11  ,03:45:52,38.35,-85.83333,30,246,2014040130727381,
20140401307273,PHL ,20140401,02:17:00,SDF ,20140401,03:50:00,UPS1189 ,MD11  ,03:46:45,38.31666,-85.8,30,166,2014040130727382,
20140401307273,PHL ,20140401,02:17:00,SDF ,20140401,03:50:00,UPS1189 ,MD11  ,03:47:49,38.28333,-85.78333,24,174,2014040130727383,
20140401295388,BWI ,20140401,02:39:00,SDF ,20140401,04:01:13,UPS1207 ,B763  ,03:50:25,38.03333,-85.48333,73,267,2014040129538864,
20140401295388,BWI ,20140401,02:39:00,SDF ,20140401,04:01:13,UPS1207 ,B763  ,03:51:43,38.08333,-85.55,61,258,2014040129538865,
20140401295388,BWI ,20140401,02:39:00,SDF ,20140401,04:01:13,UPS1207 ,B763  ,03:52:42,38.13333,-85.6,60,271,2014040129538866,
20140401295388,BWI ,20140401,02:39:00,SDF ,20140401,04:01:13,UPS1207 ,B763  ,03:53:40,38.23333,-85.63333,51,273,2014040129538867,
20140401295388,BWI ,20140401,02:39:00,SDF ,20140401,04:01:13,UPS1207 ,B763  ,03:55:37,38.36666,-85.68333,40,276,2014040129538869,
20140401295388,BWI ,20140401,02:39:00,SDF ,20140401,04:01:13,UPS1207 ,B763  ,03:56:36,38.36666,-85.75,36,213,2014040129538870,
20140401295388,BWI ,20140401,02:39:00,SDF ,20140401,04:01:13,UPS1207 ,B763  ,03:57:28,38.31666,-85.76666,26,153,2014040129538871,
20140401295388,BWI ,20140401,02:39:00,SDF ,20140401,04:01:13,UPS1207 ,B763  ,03:58:33,38.28333,-85.76666,25,168,2014040129538872,
20140401288216,IAD ,20140401,02:54:00,SDF ,20140401,04:04:13,UPS1219 ,B763  ,03:58:13,38.33333,-85.66666,40,238,2014040128821601,
20140401288216,IAD ,20140401,02:54:00,SDF ,20140401,04:04:13,UPS1219 ,B763  ,03:59:12,38.36666,-85.71666,33,234,2014040128821602,
20140401288216,IAD ,20140401,02:54:00,SDF ,20140401,04:04:13,UPS1219 ,B763  ,04:00:11,38.33333,-85.75,28,192,2014040128821603,
20140401288216,IAD ,20140401,02:54:00,SDF ,20140401,04:04:13,UPS1219 ,B763  ,04:01:09,38.28333,-85.76666,25,168,2014040128821604,
20140401281448,RIC ,20140401,02:20:00,SDF ,20140401,03:41:13,UPS1231 ,A306  ,03:31:15,38.06666,-85.85,61,249,2014040128144837,
20140401281448,RIC ,20140401,02:20:00,SDF ,20140401,03:41:13,UPS1231 ,A306  ,03:32:13,38.15,-85.85,60,273,2014040128144838,
20140401281448,RIC ,20140401,02:20:00,SDF ,20140401,03:41:13,UPS1231 ,A306  ,03:33:12,38.23333,-85.86666,44,279,2014040128144839,
20140401281448,RIC ,20140401,02:20:00,SDF ,20140401,03:41:13,UPS1231 ,A306  ,03:34:10,38.3,-85.88333,38,279,2014040128144840,
20140401281448,RIC ,20140401,02:20:00,SDF ,20140401,03:41:13,UPS1231 ,A306  ,03:35:09,38.38333,-85.9,31,264,2014040128144841,
20140401281448,RIC ,20140401,02:20:00,SDF ,20140401,03:41:13,UPS1231 ,A306  ,03:37:25,38.36666,-85.81666,31,192,2014040128144843,
20140401281448,RIC ,20140401,02:20:00,SDF ,20140401,03:41:13,UPS1231 ,A306  ,03:38:24,38.33333,-85.8,31,172,2014040128144844,
20140401281448,RIC ,20140401,02:20:00,SDF ,20140401,03:41:13,UPS1231 ,A306  ,03:39:22,38.28333,-85.78333,25,165,2014040128144845,
20140401281448,RIC ,20140401,02:20:00,SDF ,20140401,03:41:13,UPS1231 ,A306  ,03:40:21,38.25,-85.76666,23,162,2014040128144846,
20140401296674,GSO ,20140401,03:21:00,SDF ,20140401,04:14:09,UPS1269 ,A306  ,04:06:01,38.03333,-85.48333,61,267,2014040129667469,
20140401296674,GSO ,20140401,03:21:00,SDF ,20140401,04:14:09,UPS1269 ,A306  ,04:06:54,38.06666,-85.53333,60,259,2014040129667470,
20140401296674,GSO ,20140401,03:21:00,SDF ,20140401,04:14:09,UPS1269 ,A306  ,04:08:18,38.15,-85.6,59,267,2014040129667471,
20140401296674,GSO ,20140401,03:21:00,SDF ,20140401,04:14:09,UPS1269 ,A306  ,04:09:10,38.23333,-85.63333,41,280,2014040129667472,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:12:37,35.9,-78.78333,17,192,2014040127686831,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:13:20,35.93333,-78.75,35,231,2014040127686832,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:14:24,36.01666,-78.73333,76,279,2014040127686833,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:15:49,36.01666,-78.83333,96,258,2014040127686834,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:16:33,35.98333,-78.91666,119,264,2014040127686835,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:17:34,35.95,-79.03333,136,315,2014040127686836,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:18:38,35.91666,-79.16666,178,351,2014040127686837,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:19:45,35.9,-79.3,212,370,2014040127686838,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:20:43,35.86666,-79.45,236,393,2014040127686839,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:21:42,35.83333,-79.58333,263,423,2014040127686840,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:22:40,35.8,-79.71666,284,423,2014040127686841,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:23:39,35.78333,-79.88333,309,438,2014040127686842,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:24:37,35.78333,-80.03333,330,444,2014040127686843,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:25:55,35.83333,-80.18333,340,438,2014040127686844,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:26:53,35.88333,-80.33333,340,438,2014040127686845,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:27:52,35.93333,-80.46666,340,438,2014040127686846,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:28:51,35.96666,-80.6,340,445,2014040127686847,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:29:49,36.01666,-80.75,340,445,2014040127686848,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:30:48,36.06666,-80.88333,340,441,2014040127686849,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:31:46,36.1,-81.03333,340,445,2014040127686850,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:32:45,36.16666,-81.16666,340,445,2014040127686851,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:33:43,36.21666,-81.3,340,445,2014040127686852,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:34:42,36.26666,-81.43333,340,450,2014040127686853,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:35:40,36.31666,-81.56666,340,450,2014040127686854,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:36:40,36.38333,-81.7,340,444,2014040127686855,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:37:37,36.43333,-81.83333,340,444,2014040127686856,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:38:36,36.48333,-81.93333,340,445,2014040127686857,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:39:34,36.55,-82.1,340,445,2014040127686858,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:40:33,36.6,-82.25,340,448,2014040127686859,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:41:31,36.66666,-82.38333,340,450,2014040127686860,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:42:49,36.71666,-82.51666,340,450,2014040127686861,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:43:48,36.76666,-82.66666,340,450,2014040127686862,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:44:46,36.83333,-82.8,340,451,2014040127686863,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:45:45,36.88333,-82.93333,340,450,2014040127686864,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:46:43,36.95,-83.1,340,447,2014040127686865,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:47:42,37.0,-83.23333,336,441,2014040127686866,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:48:40,37.05,-83.36666,326,447,2014040127686867,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:49:58,37.11666,-83.51666,318,453,2014040127686868,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:50:57,37.16666,-83.66666,309,453,2014040127686869,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:51:55,37.21666,-83.8,299,457,2014040127686870,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:52:54,37.28333,-83.95,289,465,2014040127686871,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:53:52,37.35,-84.13333,277,465,2014040127686872,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:54:51,37.4,-84.26666,252,459,2014040127686873,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:55:50,37.45,-84.4,225,433,2014040127686874,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:57:07,37.5,-84.53333,198,417,2014040127686875,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:58:06,37.55,-84.66666,168,411,2014040127686876,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,02:59:04,37.6,-84.78333,140,399,2014040127686877,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,03:00:03,37.63333,-84.9,114,388,2014040127686878,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,03:01:01,37.7,-85.01666,107,369,2014040127686879,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,03:01:54,37.75,-85.08333,103,366,2014040127686880,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,03:02:58,37.83333,-85.21666,100,361,2014040127686881,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,03:04:10,37.9,-85.31666,100,273,2014040127686882,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,03:05:15,37.91666,-85.38333,100,276,2014040127686883,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,03:06:13,37.93333,-85.46666,93,270,2014040127686884,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,03:07:06,37.96666,-85.56666,84,274,2014040127686885,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,03:08:11,38.0,-85.66666,75,273,2014040127686886,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,03:09:09,38.05,-85.73333,67,262,2014040127686887,
20140401276868,RDU ,20140401,02:12:00,SDF ,20140401,03:18:41,UPS1275 ,MD11  ,03:10:07,38.11666,-85.76666,60,282,2014040127686888,
20140401303986,CLT ,20140401,02:32:00,SDF ,20140401,03:29:51,UPS1285 ,A306  ,03:23:46,38.25,-85.86666,31,255,2014040130398606,
20140401303986,CLT ,20140401,02:32:00,SDF ,20140401,03:29:51,UPS1285 ,A306  ,03:24:45,38.3,-85.88333,30,240,2014040130398607,
20140401303986,CLT ,20140401,02:32:00,SDF ,20140401,03:29:51,UPS1285 ,A306  ,03:25:43,38.33333,-85.81666,30,222,2014040130398608,
20140401303986,CLT ,20140401,02:32:00,SDF ,20140401,03:29:51,UPS1285 ,A306  ,03:26:42,38.3,-85.78333,25,180,2014040130398609,
20140401299864,CAE ,20140401,02:22:00,SDF ,20140401,03:23:00,UPS1291 ,A306  ,03:13:42,38.03333,-85.7,61,258,2014040129986411,
20140401299864,CAE ,20140401,02:22:00,SDF ,20140401,03:23:00,UPS1291 ,A306  ,03:14:41,38.08333,-85.76666,61,258,2014040129986412,
20140401299864,CAE ,20140401,02:22:00,SDF ,20140401,03:23:00,UPS1291 ,A306  ,03:15:39,38.11666,-85.85,61,256,2014040129986413,
